"DEPCOM","millesime","nb_logt_total","nb_ls_actif","nb_ls_qpv","nb_ls_coll","nb_ls_ind","nb_ls_etu","nb_ls_loue","nb_ls_vacant","nb_ls_vacant_3","nb_ls_vide","nb_ls_association","nb_ls_autre","num_mob","denom_mob","nb_mes","nb_ls_age_0_5","nb_ls_age_5_10","nb_ls_age_10_20","nb_ls_age_20_40","nb_ls_age_40_60","nb_ls_age_60_plus","nb_ls_dpe_realise","nb_ls_dpe_new_ener_A","nb_ls_dpe_new_ener_B","nb_ls_dpe_new_ener_C","nb_ls_dpe_new_ener_D","nb_ls_dpe_new_ener_E","nb_ls_dpe_new_ener_F","nb_ls_dpe_new_ener_G","somme_loyer","somme_surface"
"80062",2025,86,86,0,4,82,0,70,0,0,0,16,0,5,70,0,0,16,37,0,32,1,82,0,15,6,31,1,0,0,29762,5368
"80063",2025,30,30,0,6,24,0,30,0,0,0,0,0,2,30,0,0,0,15,15,0,0,30,0,0,15,6,0,0,0,13518,1990
"80070",2025,42,42,0,12,30,0,40,1,1,1,0,0,3,41,0,0,13,16,13,0,0,41,0,0,2,6,20,1,0,17221,2757
"80071",2025,64,64,0,0,64,0,58,0,0,0,6,0,2,58,0,0,0,0,0,32,32,64,0,0,16,37,10,1,0,17651,3789
"80074",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,302,42
"80082",2025,11,11,0,0,11,0,11,0,0,0,0,0,0,11,0,11,0,0,0,0,0,11,11,0,0,0,0,0,0,4897,815
"80084",2025,8,8,0,0,8,0,8,0,0,0,0,0,0,8,0,0,0,0,0,8,0,8,0,0,8,0,0,0,0,2861,646
"80086",2025,49,49,0,5,44,0,48,1,0,0,0,0,8,49,0,0,5,14,25,5,0,44,0,5,15,5,0,0,0,23200,3562
"80092",2025,6,6,0,0,6,0,6,0,0,0,0,0,0,6,0,6,0,0,0,0,0,6,0,6,0,0,0,0,0,3833,616
"80093",2025,36,36,0,8,28,0,35,1,0,0,0,0,3,36,0,0,0,0,36,0,0,36,0,0,26,1,2,2,0,15861,2454
"80100",2025,12,12,0,0,12,0,12,0,0,0,0,0,0,12,0,0,0,12,0,0,0,12,0,0,6,6,0,0,0,5971,930
"80105",2025,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
"80122",2025,6,6,0,6,0,0,5,0,0,1,0,0,0,5,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1388,246
"80124",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,543,88
"80127",2025,25,25,0,8,17,0,25,0,0,0,0,0,1,25,0,0,0,11,14,0,0,25,0,0,8,11,0,0,0,12432,1875
"80129",2025,5,5,0,5,0,0,5,0,0,0,0,0,1,5,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,2418,379
"80131",2025,143,143,0,89,54,0,134,5,3,0,4,0,11,139,0,0,100,38,0,5,0,142,0,28,101,8,0,0,0,66093,9886
"80136",2025,31,31,0,11,20,0,29,2,0,0,0,0,3,31,0,0,0,11,20,0,0,29,0,0,3,1,1,0,1,11566,1757
"80139",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,376,63
"80147",2025,2,2,0,0,2,0,2,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1208,186
"80155",2025,3,3,0,0,3,0,3,0,0,0,0,0,1,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,1389,207
"80162",2025,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"80163",2025,33,33,0,21,12,0,33,0,0,0,0,0,4,33,0,0,18,0,15,0,0,33,0,0,0,0,1,0,0,13731,2070
"80164",2025,400,400,0,254,146,0,397,2,1,0,0,1,25,399,0,12,0,64,195,80,49,397,0,9,161,99,2,0,0,185346,27138
"80166",2025,6,6,0,0,6,0,6,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,2638,442
"80168",2025,13,13,0,0,13,0,13,0,0,0,0,0,2,13,0,0,0,0,13,0,0,13,0,0,6,7,0,0,0,5378,792
"80172",2025,2,2,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1205,190
"80182",2025,40,40,0,40,0,0,39,1,0,0,0,0,4,40,0,0,0,22,18,0,0,40,0,2,17,3,0,6,4,16092,1908
"80186",2025,168,168,0,71,97,0,160,6,4,1,0,1,7,166,0,0,26,31,65,46,0,168,1,21,17,55,43,5,0,75491,11672
"80190",2025,139,139,0,0,139,0,128,7,5,4,0,0,2,135,0,0,6,6,47,80,0,137,0,0,29,20,23,0,0,50757,9474
"80204",2025,20,20,0,0,20,0,19,0,0,0,0,1,1,19,0,0,0,20,0,0,0,20,0,0,2,0,0,0,0,9623,1509
"80205",2025,12,12,0,0,12,0,11,0,0,0,0,1,0,11,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,4970,818
"80211",2025,92,92,0,38,54,0,90,2,1,0,0,0,2,92,0,0,19,0,40,33,0,92,0,16,0,8,32,0,0,37904,5729
"80212",2025,610,610,0,237,373,0,605,4,0,0,1,0,33,609,0,9,19,43,112,315,112,610,2,26,107,298,110,1,0,245382,40705
"80215",2025,2,2,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1096,186
"80222",2025,36,36,0,6,30,0,36,0,0,0,0,0,7,36,0,0,0,13,23,0,0,30,0,0,7,5,0,0,0,17689,2800
"80228",2025,71,71,0,16,55,0,71,0,0,0,0,0,2,71,0,16,17,31,7,0,0,55,0,16,0,0,0,0,0,32960,5246
"80234",2025,28,28,0,0,28,0,28,0,0,0,0,0,0,28,0,0,0,28,0,0,0,28,0,0,0,28,0,0,0,11633,1939
"80235",2025,82,82,0,14,68,0,81,0,0,0,0,1,4,81,0,0,8,0,53,21,0,82,0,14,6,4,3,0,0,39972,6132
"80241",2025,11,11,0,3,8,0,3,0,0,0,8,0,1,3,0,0,0,0,3,8,0,11,0,0,2,7,1,1,0,1022,185
"80247",2025,12,12,0,0,12,0,10,2,0,0,0,0,1,12,0,0,0,12,0,0,0,10,0,0,1,0,1,0,0,5092,794
"80253",2025,634,618,0,411,207,0,594,12,5,2,5,5,63,606,0,0,0,71,74,276,197,618,0,21,212,167,84,12,2,222189,36697
"80256",2025,31,31,0,0,31,0,31,0,0,0,0,0,0,31,0,0,0,27,2,2,0,31,0,0,19,0,3,0,0,19778,2448
"80261",2025,3,3,0,3,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,1276,195
"80265",2025,11,11,0,4,7,0,11,0,0,0,0,0,1,11,0,0,0,0,11,0,0,11,0,0,0,1,0,0,0,4596,626
"80268",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,467,109
"80271",2025,38,38,0,4,34,0,32,4,4,2,0,0,0,36,0,0,0,18,0,20,0,38,0,0,0,1,0,0,0,12861,2567
"80274",2025,114,113,0,0,113,0,109,2,2,2,0,0,5,111,0,0,0,36,42,34,1,113,0,0,20,32,10,16,0,44387,7216
"80275",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,345,56
"80287",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,508,84
"80293",2025,15,15,0,0,15,0,15,0,0,0,0,0,0,15,0,0,0,0,0,15,0,15,0,0,2,13,0,0,0,5618,851
"80296",2025,26,26,0,0,26,0,26,0,0,0,0,0,2,26,0,0,0,0,0,0,26,26,0,0,7,18,0,1,0,8819,1659
"80305",2025,5,5,0,5,0,0,5,0,0,0,0,0,0,5,0,0,0,5,0,0,0,5,0,1,4,0,0,0,0,2800,368
"80308",2025,183,183,0,103,80,0,176,5,1,0,1,1,13,181,0,0,0,52,27,104,0,182,1,80,39,18,1,1,0,73920,12268
"80316",2025,99,99,0,37,62,0,97,2,2,0,0,0,5,99,0,0,0,37,62,0,0,99,0,24,34,23,3,4,0,53693,8325
"80318",2025,298,298,0,18,280,0,293,3,1,1,1,0,15,296,0,0,27,43,72,100,56,295,0,9,99,135,51,0,0,111483,19510
"80320",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,512,100
"80322",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,609,116
"80328",2025,2,2,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,566,76
"80333",2025,84,84,0,31,53,0,84,0,0,0,0,0,6,84,0,0,0,51,33,0,0,84,0,0,62,6,0,0,0,35089,5557
"80338",2025,76,76,0,0,76,0,74,0,0,2,0,0,1,74,0,0,0,0,20,53,3,76,0,0,20,2,27,25,0,26371,5320
"80344",2025,2,2,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,919,152
"80353",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,547,97
"80360",2025,131,131,0,70,61,0,129,0,0,0,2,0,15,107,22,22,0,24,27,48,10,130,23,46,4,0,0,0,0,56605,9375
"80368",2025,349,349,0,164,185,0,342,5,0,0,0,2,24,301,46,66,12,89,84,78,20,301,0,20,105,29,60,6,0,148311,25162
"80373",2025,214,214,0,126,88,0,207,2,1,3,1,1,10,195,14,14,0,13,53,114,20,210,0,2,15,91,19,10,1,81243,14104
"80375",2025,22,22,0,0,22,0,22,0,0,0,0,0,0,22,0,0,0,0,22,0,0,22,0,0,0,0,22,0,0,10808,1689
"80379",2025,10,10,0,0,10,0,10,0,0,0,0,0,0,10,0,0,0,0,0,10,0,10,0,0,0,10,0,0,0,4364,1030
"80392",2025,6,6,0,0,6,0,6,0,0,0,0,0,1,6,0,0,0,0,6,0,0,6,0,0,0,0,6,0,0,3162,450
"80400",2025,4,4,0,0,4,0,3,1,1,0,0,0,2,4,0,0,0,0,0,0,4,4,0,0,0,1,0,0,0,849,154
"80406",2025,73,73,0,24,49,0,72,1,1,0,0,0,4,73,0,8,0,6,25,26,8,73,7,1,32,4,5,0,0,28074,4514
"80410",2025,649,649,0,208,441,0,611,22,9,3,12,1,50,633,0,4,0,68,120,303,154,642,1,7,227,89,85,24,2,232873,39952
"80417",2025,150,150,0,12,138,0,139,9,5,1,0,1,9,148,0,0,0,68,33,35,14,150,0,0,24,34,18,0,0,60755,10065
"80438",2025,2,2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,735,159
"80442",2025,6,6,0,5,1,0,6,0,0,0,0,0,0,6,0,0,0,0,5,0,1,6,0,0,0,0,2,0,0,2284,375
"80443",2025,25,25,0,0,25,0,21,0,0,0,4,0,1,21,0,0,0,0,21,4,0,25,0,0,6,2,9,4,0,8599,1312
"80453",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,554,103
"80463",2025,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"80475",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,590,103
"80481",2025,8,8,0,0,8,0,8,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,3720,680
"80484",2025,12,12,0,0,12,0,12,0,0,0,0,0,0,12,0,0,0,12,0,0,0,12,0,0,4,8,0,0,0,5722,881
"80485",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,545,106
"80486",2025,5,5,0,0,5,0,4,1,0,0,0,0,0,5,0,0,0,2,0,0,3,2,0,0,0,0,0,0,0,1981,314
"80488",2025,97,97,0,8,89,0,90,1,0,5,0,1,2,87,4,24,0,6,0,48,19,76,2,18,1,5,0,1,0,28178,6061
"80489",2025,996,996,0,716,280,0,969,0,0,16,1,10,59,969,0,0,141,113,288,208,246,920,47,116,198,32,134,8,0,482101,70586
"80495",2025,22,22,0,22,0,0,19,0,0,3,0,0,2,19,0,0,0,0,0,22,0,4,0,0,0,0,0,0,0,5764,799
"80507",2025,6,6,0,0,6,0,6,0,0,0,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,3997,460
"80509",2025,19,19,0,0,19,0,19,0,0,0,0,0,2,19,0,0,0,6,5,8,0,19,0,0,10,0,0,0,0,8192,1212
"80513",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,444,104
"80518",2025,8,8,0,8,0,0,4,0,0,4,0,0,0,4,0,0,0,0,0,0,8,5,0,0,2,0,0,0,0,1662,277
"80519",2025,3,3,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,1,2,0,0,1492,283
"80523",2025,20,20,0,0,20,0,20,0,0,0,0,0,2,20,0,0,0,0,20,0,0,20,0,0,8,9,3,0,0,10528,1439
"80524",2025,13,13,0,0,13,0,13,0,0,0,0,0,1,13,0,0,0,0,13,0,0,13,0,0,0,0,11,0,0,5851,875
"80533",2025,278,278,0,235,43,0,273,4,1,0,0,1,14,277,0,27,42,0,68,80,61,278,0,9,60,112,48,6,0,110667,18001
"80542",2025,12,12,0,0,12,0,12,0,0,0,0,0,1,12,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,5488,851
"80546",2025,5,5,0,0,5,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,2402,374
"80549",2025,2,2,0,0,2,0,1,1,1,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,227,45
"80552",2025,31,31,0,11,20,0,31,0,0,0,0,0,3,31,0,0,0,5,25,0,1,31,0,0,0,7,0,1,0,12912,2039
"80554",2025,11,11,0,0,11,0,11,0,0,0,0,0,2,11,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,6326,1002
"80555",2025,7,7,0,0,7,0,7,0,0,0,0,0,0,7,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,3708,598
"80556",2025,11,11,0,3,8,0,10,0,0,1,0,0,1,10,0,3,0,6,0,0,2,9,3,0,0,1,0,0,0,4593,729
"80561",2025,678,678,0,451,227,0,641,15,12,4,14,4,41,656,0,0,110,113,128,293,34,668,0,59,269,79,24,13,1,261984,43694
"80568",2025,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"80570",2025,288,288,0,188,100,0,280,6,6,0,1,1,28,286,0,0,0,26,52,134,76,283,0,1,69,22,40,35,1,98555,16200
"80585",2025,168,168,0,8,160,0,166,2,1,0,0,0,9,168,0,0,13,14,23,117,1,168,0,7,50,53,2,0,0,66891,11512
"80586",2025,8,8,0,0,8,0,8,0,0,0,0,0,0,8,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,3467,535
"80592",2025,5,5,0,0,5,0,5,0,0,0,0,0,1,5,0,0,0,0,0,0,5,5,0,0,0,0,0,0,5,1189,225
"80598",2025,64,64,0,15,49,0,60,4,3,0,0,0,2,64,0,0,0,9,16,29,10,61,0,0,4,6,47,1,0,24855,4578
"80600",2025,34,34,0,0,34,0,34,0,0,0,0,0,3,34,0,0,0,0,34,0,0,34,0,0,0,0,0,0,0,15765,2425
"80605",2025,4,4,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,948,140
"80606",2025,45,45,0,0,45,0,45,0,0,0,0,0,0,45,0,0,0,0,12,33,0,45,0,0,0,10,31,0,0,19254,3978
"80609",2025,8,8,0,0,8,0,8,0,0,0,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,2,0,0,0,3747,576
"80613",2025,24,24,0,24,0,0,23,1,0,0,0,0,4,24,0,0,0,0,0,24,0,24,0,0,0,7,9,1,7,6910,1354
"80618",2025,24,24,0,0,24,0,24,0,0,0,0,0,2,24,0,0,0,24,0,0,0,24,0,0,0,1,1,0,0,11613,1912
"80620",2025,1150,1150,0,860,290,0,1083,31,9,29,3,4,388,1114,0,0,20,110,219,555,246,1144,0,29,238,143,280,50,21,429908,71047
"80621",2025,12,12,0,0,12,0,12,0,0,0,0,0,0,12,0,6,0,6,0,0,0,12,6,0,0,0,0,0,0,5908,977
"80622",2025,35,35,0,32,3,0,35,0,0,0,0,0,5,35,0,0,0,32,1,2,0,35,0,5,25,1,2,0,0,16464,2048
"80627",2025,13,13,0,3,10,0,13,0,0,0,0,0,2,13,0,10,3,0,0,0,0,13,6,4,0,0,0,0,0,6732,1076
"80630",2025,246,246,0,68,178,0,239,5,1,0,1,1,25,244,0,0,21,26,90,109,0,246,0,21,42,78,56,31,1,97448,15679
"80632",2025,179,179,0,158,21,0,177,0,0,2,0,0,22,177,0,59,0,87,33,0,0,179,2,57,24,62,0,0,0,83567,11054
"80635",2025,90,90,0,0,90,0,89,1,0,0,0,0,7,90,0,0,0,9,81,0,0,90,0,0,49,11,0,1,0,45481,7266
"80639",2025,14,14,0,0,14,0,14,0,0,0,0,0,0,14,0,0,14,0,0,0,0,14,11,3,0,0,0,0,0,8249,1274
"80644",2025,14,14,0,0,14,0,14,0,0,0,0,0,3,14,0,0,0,0,14,0,0,14,0,0,0,0,0,1,0,7646,1084
"80645",2025,4,4,0,0,4,0,3,1,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,1119,211
"80649",2025,14,14,0,0,14,0,14,0,0,0,0,0,0,14,0,0,0,14,0,0,0,13,0,0,0,0,3,0,0,6166,1023
"80651",2025,2,2,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,1,1,0,2,0,0,1,0,1,0,0,1117,163
"80656",2025,4,4,0,0,4,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,1883,388
"80659",2025,3,3,0,2,1,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1058,193
"80661",2025,7,7,0,0,7,0,7,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,5,2,0,0,0,2652,437
"80668",2025,2,2,0,2,0,0,2,0,0,0,0,0,1,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,833,141
"80669",2025,2,2,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,808,154
"80671",2025,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"80674",2025,285,285,0,220,65,0,284,1,1,0,0,0,19,285,0,75,110,0,98,1,1,285,0,10,110,32,0,0,0,144247,19041
"80677",2025,87,87,0,10,77,0,79,1,0,0,0,7,3,80,0,0,0,4,32,51,0,80,0,0,36,23,5,0,0,33668,6381
"80680",2025,233,233,0,107,126,0,226,5,2,0,0,2,10,215,16,23,0,30,29,113,38,233,20,2,95,39,45,0,0,86091,14920
"80682",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,450,83
"80685",2025,987,987,0,496,491,0,865,33,18,6,6,77,55,898,0,24,55,101,231,539,37,906,0,41,199,136,128,44,0,346205,58657
"80686",2025,5,5,0,0,5,0,5,0,0,0,0,0,1,5,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,2380,392
"80688",2025,99,99,0,31,68,0,98,1,0,0,0,0,6,99,0,0,22,45,32,0,0,97,0,3,4,8,0,0,0,42201,6855
"80692",2025,47,47,0,0,47,0,47,0,0,0,0,0,0,47,0,0,0,0,47,0,0,47,0,0,10,12,10,0,1,19928,3111
"80695",2025,24,24,0,12,12,0,22,1,0,1,0,0,1,23,0,0,0,16,8,0,0,24,0,0,0,1,8,0,0,10578,1616
"80696",2025,18,18,0,17,1,0,18,0,0,0,0,0,3,18,0,0,18,0,0,0,0,18,0,0,17,0,1,0,0,7357,1231
"80702",2025,7,7,0,7,0,0,7,0,0,0,0,0,1,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,3401,526
"80704",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,795,83
"80706",2025,208,208,0,8,200,0,208,0,0,0,0,0,7,202,6,14,0,41,13,0,140,201,6,3,60,81,18,1,0,78220,14561
"80711",2025,79,79,0,8,71,0,75,2,1,2,0,0,2,77,0,0,0,0,41,30,8,77,0,0,2,24,28,11,0,31920,4980
"80714",2025,16,16,0,0,16,0,16,0,0,0,0,0,1,16,0,16,0,0,0,0,0,16,0,0,0,0,0,0,0,7672,1246
"80716",2025,35,35,0,15,20,0,34,1,0,0,0,0,0,35,0,0,0,20,15,0,0,35,0,0,8,9,0,0,0,14075,2311
"80717",2025,13,13,0,0,13,0,7,0,0,0,0,6,0,7,0,0,0,7,0,6,0,7,0,0,0,0,0,0,0,3810,416
"80718",2025,36,36,0,0,36,0,36,0,0,0,0,0,1,36,0,0,0,4,0,2,30,36,0,0,5,23,8,0,0,16191,2726
"80721",2025,159,159,0,67,92,0,156,2,2,0,0,1,9,121,37,49,15,74,17,4,0,159,17,33,71,5,3,0,0,71478,10465
"80724",2025,200,200,0,98,102,0,195,4,2,1,0,0,18,199,0,0,18,41,88,53,0,200,0,14,153,26,0,0,0,100207,13478
"80725",2025,303,303,0,187,116,0,293,9,7,0,0,1,19,302,0,44,99,33,126,0,1,283,0,99,120,34,20,0,0,150060,19302
"80730",2025,32,32,0,0,32,0,28,4,0,0,0,0,0,1,31,31,0,0,0,0,1,1,0,0,0,0,1,0,0,21199,2296
"80770",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,357,57
"80775",2025,13,13,0,0,13,0,13,0,0,0,0,0,0,13,0,12,0,0,0,1,0,13,0,12,0,0,1,0,0,6330,1038
"80779",2025,14,14,0,1,13,0,14,0,0,0,0,0,1,14,0,6,0,7,0,0,1,8,0,0,5,2,0,0,0,6691,1027
"80791",2025,7,7,0,3,4,0,7,0,0,0,0,0,0,7,0,0,0,7,0,0,0,7,0,0,7,0,0,0,0,4146,455
"80793",2025,13,13,0,7,6,0,13,0,0,0,0,0,0,13,0,0,6,7,0,0,0,13,0,0,2,5,0,0,0,5756,756
"80795",2025,2,2,0,0,2,0,2,0,0,0,0,0,1,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,925,142
"80798",2025,61,61,0,26,35,0,39,0,0,0,22,0,5,39,0,11,0,13,37,0,0,61,4,7,1,1,1,1,0,18581,2803
"80799",2025,98,98,0,21,77,0,95,3,2,0,0,0,8,98,0,6,27,32,33,0,0,97,18,6,49,2,0,0,0,46123,7050
"80811",2025,9,9,0,0,9,0,9,0,0,0,0,0,0,9,0,0,0,8,1,0,0,9,0,0,0,0,1,0,0,3887,701
"80814",2025,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,516,84
"80821",2025,2,2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,765,121
"80826",2025,2,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"80827",2025,117,117,0,88,29,0,115,1,0,0,1,0,16,116,0,0,0,19,35,63,0,116,0,48,41,1,1,0,1,47369,7717
"81002",2025,6,6,0,0,6,0,6,0,0,0,0,0,0,6,0,0,0,0,2,3,1,6,0,0,1,3,1,0,0,3078,530
"81003",2025,9,3,0,0,3,0,3,0,0,0,0,0,1,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,1275,219
"81004",2025,4401,4371,2321,3672,571,128,3908,146,41,118,4,195,452,3947,107,196,293,350,856,1928,748,4204,62,263,506,448,154,42,10,1470025,266741
"81005",2025,18,18,0,18,0,0,14,2,2,2,0,0,1,16,0,0,0,0,0,18,0,18,0,0,0,16,2,0,0,4628,950
"81010",2025,2,2,0,2,0,0,1,1,1,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,393,67
"81014",2025,16,11,0,11,0,0,9,2,2,0,0,0,0,11,0,0,0,5,0,6,0,11,0,0,0,5,3,3,0,3387,680
"81018",2025,28,28,0,15,13,0,28,0,0,0,0,0,3,28,0,0,0,0,9,13,6,28,0,0,5,9,10,0,0,11275,1900
"81020",2025,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,405,79
"81021",2025,536,536,452,441,95,0,364,16,8,149,3,4,19,380,0,40,0,73,17,232,174,494,0,3,101,189,40,2,0,135785,24817
"81032",2025,23,23,0,18,5,0,22,1,1,0,0,0,3,23,0,0,0,0,3,20,0,23,0,0,0,5,16,0,0,8449,1752
"81033",2025,456,456,0,262,194,0,402,19,13,30,0,5,49,421,0,0,0,0,77,161,218,451,0,0,20,125,203,26,8,180384,31679
"81034",2025,36,36,0,31,5,0,30,2,1,4,0,0,3,32,0,0,0,0,6,25,5,36,0,0,0,6,17,6,2,8596,1774
"81037",2025,47,41,0,41,0,0,38,3,2,0,0,0,3,41,0,0,0,0,6,26,9,41,0,0,0,3,5,5,0,12557,2659
"81038",2025,54,54,0,16,38,0,54,0,0,0,0,0,0,1,53,53,0,0,0,0,1,53,16,25,12,0,0,0,0,26708,4151
"81039",2025,26,26,0,10,16,0,25,0,0,0,0,1,2,25,0,0,0,18,4,4,0,26,0,0,4,4,0,0,0,12376,2066
"81042",2025,16,16,0,16,0,0,16,0,0,0,0,0,4,16,0,0,0,0,4,0,12,16,0,0,2,0,5,0,0,6533,1203
"81045",2025,14,14,0,0,14,0,14,0,0,0,0,0,2,14,0,0,0,6,8,0,0,14,0,0,0,2,2,0,0,6056,1082
"81046",2025,22,16,0,2,14,0,16,0,0,0,0,0,0,16,0,0,0,14,0,2,0,16,0,0,0,15,0,0,0,7200,1328
"81048",2025,148,143,0,78,65,0,121,10,3,12,0,0,14,131,0,0,0,0,6,21,116,131,0,0,20,28,13,7,1,48596,9170
"81049",2025,2,2,0,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,1,1,0,0,1070,196
"81051",2025,19,19,0,17,2,0,19,0,0,0,0,0,1,19,0,0,0,5,4,10,0,19,0,1,0,4,5,0,0,7147,1375
"81052",2025,7,7,0,7,0,0,7,0,0,0,0,0,2,7,0,0,0,0,7,0,0,7,1,2,0,0,0,0,0,3054,606
"81060",2025,1087,1087,887,1030,57,0,945,95,75,36,6,5,103,1040,0,0,36,22,106,473,450,1065,1,0,282,214,48,8,3,339343,62699
"81063",2025,18,18,0,14,4,0,18,0,0,0,0,0,2,18,0,0,0,0,10,0,8,18,0,0,3,0,0,0,0,7139,1205
"81065",2025,3157,3157,2455,2932,133,92,2739,146,96,134,30,108,331,2867,20,63,50,219,174,1635,1016,3103,20,383,517,420,95,13,0,1021565,176476
"81069",2025,43,43,0,42,1,0,40,3,2,0,0,0,6,43,0,0,0,18,24,0,1,42,0,4,15,23,0,0,0,15397,2623
